comment_id,username,comment_date,time_delta_since_upload,comment_text
ct_418,@priscillaferguson267,2024-12-22T04:18:31+00:00,"1 day, 8:45:31","Talking about youth unemployment, have you checked into the statics of unemployed youth in the U.S.?  Yes, China has a population of 1.4  billion people and yes, it too has a youth population looking for jobs.  How about South Korea with its economy losing steam and not only youth but huge young adult population that are unemployed.  And Japan’s youth have just stopped looking and have turned themselves into hibernating hermits!"
ct_419,@alereon,2024-12-22T03:53:00+00:00,"1 day, 8:20:00",India exports their unemployment problem. Look at Canada
ct_420,@oursongs7554,2024-12-22T02:21:21+00:00,"1 day, 6:48:21",As much as i hate communist. It a problem around the world for peasants. It the top percentage of the rich vs the poor who are under paid..
ct_421,@willz229,2024-12-22T02:20:28+00:00,"1 day, 6:47:28","Chomsky on present day journalism:” I don’t believe you think you are lying, and I believe you trust that you’re ‘relaying’ the ‘truth’……otherwise you’d be out of a job”"
ct_422,@blackgrandpa7652,2024-12-22T01:58:23+00:00,"1 day, 6:25:23",Every economy on the planet is going through the same thing china is dealing with except 1 difference china doesn't have an immigration problem or insecure borders
ct_423,@stzw613,2024-12-22T01:30:21+00:00,"1 day, 5:57:21",Xi ping also facial recognition?
ct_424,@coolmark4851,2024-12-21T22:49:06+00:00,"1 day, 3:16:06","The narrative is obviously you know what, congratulations"
ct_425,@Trumppower,2024-12-21T21:18:25+00:00,"1 day, 1:45:25",Ok Arte now make a Video about Drug District of Marseille and Ghettos in the Eastern Germany.
ct_426,@steve-fb1pz,2024-12-21T21:16:44+00:00,"1 day, 1:43:44",Head down work like a dog to realise a dream!! Never happens.
ct_427,@oldfellaoldfella8535,2024-12-21T21:09:03+00:00,"1 day, 1:36:03","The fact that we get free videos on YouTube by ARTE is truly a gift; keeping education and knowledge alive.  👏🙏🏾🤷May I also remind you of the fact that our Native American population in our motherland, the Continent of America before the European Colonizers arrived, was around 15 millions, while the European population in their motherland, the Continent of Europe was around 25 millions.Today, Native American population is 15 million, while the European population, in the Continents of America + Europe, is a staggering TWO BILLION! A shockingly sad truth. 🙁In my humble opinion, it's about time to decolonize the Colonized lands, and return to rightful owners Native American people.Notorious global cardinal crimes the Christian West has committed, and benefited a great deal, such as centuries-long global Slavery & Colonialism had long been over, why on earth is notorious Colonization still lingering on, may I ask?  😔"
ct_428,@thedon5470,2024-12-21T20:38:00+00:00,"1 day, 1:05:00",Such videos are either 1000% true or 1000% false…..however as long as youth is making good amount of money and makes the right decisions everything will be alright 🙂🙂🙂
ct_429,@abelsimiyu7390,2024-12-21T19:45:04+00:00,"1 day, 0:12:04","West media must try to amplify how bad and poor China is, however, China has no homeless, and no people living in subways like the US. How can you say that the boy's family is poor, yet they are great farmers and live in their own house! If you want for poor people, go to the largest democracy on earth, India!"
ct_430,@deicide6403,2024-12-21T18:50:20+00:00,23:17:20,"the dude with farmer parents, is the farm theirs? he should try to improve their farm. at the very least, he wont be hungry."
ct_431,@zynmf9086,2024-12-21T18:22:12+00:00,22:49:12,Honestly who would want to talk bad about their own country come on!
ct_432,@sarfrazkatiharihindiurdu7646,2024-12-21T18:18:38+00:00,22:45:38,"Nice propagandaThis propganda will Orgasm. Illieterate western, who r good in to digest Western media.This video will help Judeo-Evangelical Oligarch to keep western citizen under their control.Good work Master."
ct_433,@Troy-ol5fk,2024-12-21T17:59:45+00:00,22:26:45,Death spiral
ct_434,@DancingShiva788,2024-12-21T17:53:40+00:00,22:20:40,I have a problem taking a video seriously whose narrator mispronounces most of the Chinese names.
ct_435,@sedrickhamani7843,2024-12-21T17:29:00+00:00,21:56:00,All the British people let's gather here and console each other 😂😂😂😂
ct_436,@COLLAPSE.of.US.ECONOMY,2024-12-21T17:15:51+00:00,21:42:51,Another UK propaganda channel sponsored by Washington DC.😢
ct_437,@MuddyBear-f1q,2024-12-21T17:15:36+00:00,21:42:36,"which university did the first interviewr, tianping, who part-timed as a food blogger graduate from?"
ct_438,@nicholaskazan275,2024-12-21T17:11:43+00:00,21:38:43,Another pathetic anti-China propaganda pushed by the West.
ct_439,@Edwinbraun20,2024-12-21T17:04:45+00:00,21:31:45,Every place have it's problems. It's just the way world works.
ct_440,@charleswomack2166,2024-12-21T16:41:51+00:00,21:08:51,I see that the wumaos are here already.
ct_441,@charleswomack2166,2024-12-21T16:41:01+00:00,21:08:01,The CCP simply doesn't care.
ct_442,@charleswomack2166,2024-12-21T16:39:55+00:00,21:06:55,"If you think America has a problem, just wait until you see China!  The government there simply doesn't care."
ct_443,@jctai100,2024-12-21T16:30:01+00:00,20:57:01,This is a euroscentric slam piece.  Youth unemployment is high EVERYWHERE!  No where near the same level of street violence in China as in the west.
ct_444,@ஆனந்தராஜ்-ழ7வ,2024-12-21T15:52:00+00:00,20:19:00,என்ன தான் சீனாவில் வேலையில்லா திண்டாட்டம் மற்றும் பொருளாதார மந்த நிலை ஏற்பட்டாலும் அவர்கள் கோடிக்கணக்கான கிராம மக்களை வறுமையில் இருந்து வெளியேற்றினர். அதை நாம் பரட்ட வேண்டும்.
ct_445,@SuperTvik,2024-12-21T15:44:53+00:00,20:11:53,Nice propaganda against China
ct_446,@ErnestoSun,2024-12-21T15:29:57+00:00,19:56:57,Would China only strengthen regional autonomy to unleash its real non-western strength
ct_447,@patrick6798-s2f,2024-12-21T14:57:04+00:00,19:24:04,我就是北京的而且是租房子的，视频里说的一个月3000¥的房子是市中心供3个人居住的价格。一般一个人工作一个月房租也就1500¥。我真是难以想象你们媒体对你们的洗脑程度😅
ct_448,@jerseysatak5478,2024-12-21T14:46:23+00:00,19:13:23,Really what percentage compare to the western countries 😊😊😮😮😅😅😂😂😂😂
ct_449,@Rony-azad,2024-12-21T14:41:22+00:00,19:08:22,dude you statied journalism where real journalizm is illegal😂😂😂how u expect to find the job
ct_450,@kristofvoros6120,2024-12-21T14:13:27+00:00,18:40:27,"I believe the new 2008 will come from China.Their gov debt is soaring, they invest into good looking things instead of diversification of the economy, and normal (slower) development. There is a gigantic bullet train network, but they don't invest into eg.  agriculture like seen in the video a lot of stuff is still done by hand."
ct_451,@TomCotton-p6y,2024-12-21T14:04:57+00:00,18:31:57,How stupid are the youth! Don't they realize it's their Leader? 😞
ct_452,@jonsnow5285,2024-12-21T14:03:00+00:00,18:30:00,"I come from Vietnam. Currently my job is as a translator and I earn about $1,500 per month. I have been working for the company for nearly 6 years and have saved about $50,000. My plan is that when I turn 40, I will quit my job at the company and return to my hometown to work in the fields. I like living in the countryside and like farming. I think if it's too difficult to make money in the city, young people can return to their hometown to work in the fields."
ct_453,@JohnCarter-qv1ie,2024-12-21T13:33:47+00:00,18:00:47,F China!!!
ct_454,@croissants1280,2024-12-21T13:33:02+00:00,18:00:02,Comment section has come to attention of CCP - bots deploy!
ct_455,@TheJackfrost88,2024-12-21T13:30:47+00:00,17:57:47,lmao ' make simple base problems of eveyr country and call it RUTHLESS;When USA has its own crazy big issues and no one bats an eye lmao
ct_456,@LordJesusHolyWords,2024-12-21T13:21:15+00:00,17:48:15,"Matthew 7:3-5 Expanded Bible 20113 “Why do you notice the ·little piece of dust [speck; tiny splinter] in your ·friend’s [L brother’s (or sister’s)] eye,but you don’t ·notice [consider] the ·big piece of wood [log; plank; beam] in your own eye?4 How can you say to your ·friend [L brother], ‘Let me take that ·little piece of dust [speck; splinter] out of your eye’? ·Look at yourself [T Behold]! You still have that ·big piece of wood [log; plank; beam] in your own eye.5 You hypocrite! First, take the ·wood [log; plank; beam] out of your own eye.Then you will see clearly to take the ·dust [speck; splinter] out of your ·friend’s [L brother’s] eye.https://m.youtube.com/@FirstChurchTruthofGodBroadcast"
ct_457,@bapathebarry6562,2024-12-21T13:19:24+00:00,17:46:24,Chinese youth no more need unemploymentBut entrepreneurs
ct_458,@torbenm2375,2024-12-21T13:12:48+00:00,17:39:48,"It's gonna be interesting. The silent agreement was that for ever growing wealth, people let the CPCh do whatever they thought they should do.This agreement is over. Wealth is not growing anymore and with the demographic bomb impacting in no time.... the CPCh might need to brace for impact."
ct_459,@SokhomPrins,2024-12-21T12:54:49+00:00,17:21:49,Get rid of Xi
ct_460,@JerryTom-m2h,2024-12-21T12:38:55+00:00,17:05:55,"Living in a smaller city a month rents up to 150 euros, Beijing a month rents 600 euros, using an iPhone, you say bad?"
ct_461,@rayallan3650,2024-12-21T12:14:27+00:00,16:41:27,AI robot will take over jobs soon enough its coming in the next 5 years
ct_462,@rayallan3650,2024-12-21T12:02:42+00:00,16:29:42,"degree in journalisem, well thats why you broke"
ct_463,@AlejandroPikoulasPlata,2024-12-21T11:43:13+00:00,16:10:13,Thank you for this neutral documentary.
ct_464,@lokaskarak3442,2024-12-21T11:36:38+00:00,16:03:38,Documentary not fake because I Can translate the Chinese speech on my own to avoid disinformation
ct_465,@HKim0072,2024-12-21T11:26:14+00:00,15:53:14,"My favorite comedic moment in the state run government:Back in 2017, the government crackdowned on HNA Group because their debt levels were getting too high: on the books for $100B (a wild ownership structure though). In 2018, they crackdowned on Anbang Insurance which had assets listed at $300B (who knows) and debt levels likely the same.But, at the same time they let Evergrande and Country Garden keep accumulating more debt until they got to the same $200-300B range. And, we all know how that worked out."
ct_466,@tonychen7757,2024-12-21T11:03:02+00:00,15:30:02,"Despite all the problems mentioned, streets are clean, food is cheap, no gun violence, no homeless, no MAGA, no WOKE, no religious extremism  either,  there are far worse places in this world."
ct_467,@AlbertoGonzalez-mp8fq,2024-12-21T10:46:57+00:00,15:13:57,👍👍👍👍👍👍
ct_468,@1HeatWalk,2024-12-21T10:27:57+00:00,14:54:57,"I think the whole world is slowing down with less jobs. Capitalism, the idea of always growing in a world with limited resources, is not sustainable."
ct_469,@masbuba,2024-12-21T10:24:55+00:00,14:51:55,@2:29 Thats a lot of soap
ct_470,@oppinionist,2024-12-21T10:19:57+00:00,14:46:57,Report about similar things in Europe? If you are not biased. I watched western media in order to understand their lies but not to believe in their reporting. Ukraine and Gaza open my mind about western media.
ct_471,@HKim0072,2024-12-21T10:05:11+00:00,14:32:11,"If anyone has a doubt about the Chinese economy, just look at their bonds. These aren't foreigners buying the debt. They are Chinese banks, Chinese insurance companies and Chinese investors. The 10yr is 1.7%. The 2yr is about to break 1%.The funny part is when they stopped reporting the Youth unemployment rate for 6 months and then it magically dropped by 5% when they started reporting it again."
ct_472,@ravanadevadas3770,2024-12-21T09:58:26+00:00,14:25:26,Wow thats alot of washing detergent  2:30
ct_473,@ingmarlangerak8973,2024-12-21T09:48:46+00:00,14:15:46,Living in China is still much better than in Europe
ct_474,@unknown-user,2024-12-21T09:45:48+00:00,14:12:48,"China can't cook the books and lie about its fake GDP growth anymore, Everyone knows the economy has peaked a decade ago and now it's in freefall. I guess they start demolishing the ghost towns they built and build them back up to lie about the new phase of growth."
ct_475,@DanielDeBenoit,2024-12-21T09:27:41+00:00,13:54:41,It's a pity that the lovely Chinese people have to live under a horrible ideology and one of the most repressive regimes of the world... I feel compassion for them and hope in the future the Chinese people's living environment will be improved.
ct_476,@HKim0072,2024-12-21T09:17:29+00:00,13:44:29,Chinese people are so weak and get offended way too easily.I’m ethically Korean and can’t pronounce certain Korean sounds properly.
ct_477,@wmoy8507,2024-12-21T09:04:30+00:00,13:31:30,Another failed socialist government just like here in the US.
ct_478,@raysupa6469,2024-12-21T08:58:59+00:00,13:25:59,China has the 2nd or 1st largest economy ..i dont know or even believe that the Chinese are suffering..i think this is CCP political agenda to make people believe they are down when they are actually trying to take over the world ..they only have to take Taiwan.. dont be fooled guys especially Americans..China  is a snake waiting to bite
ct_479,@VinaVC,2024-12-21T08:46:21+00:00,13:13:21,"There's a reason why European and American journalists are generally barred from reporting in China. The news reporting submitted for international diffusion and consumption is generally biased and often taken from a negative perspective without much in-depth research and actual ""lengthy"" fieldwork.   I've been involved in the tourism business when China first opened up its doors to the world in the 1980's and I worked to promote China to the BENELUX region.  I have first-hand experience in China's gradual rise from the 1980's to now.  ARTE's reporting from the German and French side should be more balanced.  China was applauded by the World Bank for its poverty alleviation drive lifting 800 million people out of the poverty status from 2012 to 2022.  800 million people is more than the population of both France and Germany put together. Remember that.   Now, considering the global pandemic from December 2019 to January 2023 and when restriction to international travel and flight was lifted, we should all realise that companies all around the world, including China, France and Germany, that provide jobs to people were all hit hard during the 3-4 years pandemic devastation to businesses.  How can you expect jobs to be easily available to the youth when there's still a recovery process -- 2023 was only last year?  Do you think companies can recover that fast and provide necessary jobs within a one year period?  Most companies have had to file for bankruptcy. Youth dissolution with the job market is a global problem -- your focus should not only be on China.  Perhaps ARTE's reporters should look into their own backyard and neighbourhood of France and Germany and give us an example of how French and Germany youths are facing job and future security given the current condition of both European countries economies.  China is, frankly, doing well, considering my regular trips to it to monitor the agriculture and fisheries industries as well as the culture creative industries, and will continue to do better.  The tremendous task of managing the livelihood, food security and health of the Chinese people, all 1+ billion of them, will always be a responsibility of the Chinese government and they take it seriously."
ct_480,@khederahmadi6830,2024-12-21T08:28:19+00:00,12:55:19,"😂😂😂😂😂😂😂 I can’t stop laughing the western propaganda trying very hard showing how bad China is Europe and US are paradise for their own people but we live in Europe. We know how your people live many of you are on street don’t have food to eat, let alone have job."
ct_481,@BellTowerCh,2024-12-21T08:25:25+00:00,12:52:25,"A lot of young people in Beijing hard to find decent jobs after college, it’s a victory for Xi whose dream is to kick all capitalism out of China."
ct_482,@HKim0072,2024-12-21T08:11:59+00:00,12:38:59,Wumao are all over this video.Let’s meet at PF Changs for drinks!
ct_483,@jurriaanmeyer603,2024-12-21T07:46:42+00:00,12:13:42,"Too negative and biased, mongering generalizations. No positive outlook. They didn’t even take the effort to study the correct pronunciation of the interviewees’ names. Cringy."
ct_484,@peterrathod,2024-12-21T07:41:02+00:00,12:08:02,China is fucked up country for sure!
ct_485,@LaurieValdez-zk3dy,2024-12-21T07:39:32+00:00,12:06:32,Education does not bring you top positions after graduation 🎓
ct_486,@jast3641,2024-12-21T07:38:31+00:00,12:05:31,US propaganda as usual.
ct_487,@mdmd-md-p5y,2024-12-21T07:38:28+00:00,12:05:28,"Seriously, could the narrator not have taken a couple of minutes to research the pronunciation of the three interviewees' names - simple names that he constantly butchered, spoiling what is otherwise a good documentary."
ct_488,@GoodCitizen-gm1tl,2024-12-21T07:36:13+00:00,12:03:13,"“600 million people earn 130 Euros a month"", China's working population is only 780 million, are you saying 80% of Chinese working population earn 130 Euros a month? Even the Indian daily-wage labourers earn higher than that. What a distortive propaganda！"
ct_489,@liang8255,2024-12-21T07:24:56+00:00,11:51:56,"Still 100 times better than France today 😂 all economic facade is dead in France, particularly industry. Poor French living on streets, under bridges, taking drugs, northern African criminals everywhere. People get robbed and killed on daylight streets. There's no functioning government/authority in the country. The working people will never receive their pension (the pot is empty and income drained), war at the door."
ct_490,@MGZetta,2024-12-21T07:16:10+00:00,11:43:10,"If you want context.China: 14.2% youth unemployment (May 2024)The US: 13.2% youth unemployment (November 2024)One is ""vibrant blossoming economy"" that is growing almost 3% the other one is ""struggling failed economy"" that is growing almost 5%. Context is important when you watch propaganda stuff like this."
ct_491,@jonidjuanda5013,2024-12-21T07:12:04+00:00,11:39:04,Is this only happened in China?? How about Germany and French??youth employment and immigrant also big issues..so why specific only to criticise CCP?? The government already working to make easier for employment. But some youngsters just lazy as it's not good paid job.
ct_492,@andytay1797,2024-12-21T07:08:50+00:00,11:35:50,"This young man is a failure and a dreamer not realistic never had any experience for work in business and very lazy one, how come this young man can reflect all the society?, Why not interview the successful one with the same equal footing? Very good interview but seems like misleading for some conclusion"
ct_493,@Adnaan98-ONIIL,2024-12-21T07:02:24+00:00,11:29:24,All poor people around the world is trying to get out of poverty is nothing special to china. I am stuck in a job that I don’t like I get 1600 a month my rent is 400 including bills I’m left with 1200 a month it’s a stable income but the only reason it’s a stable income is because I have a social housing provided by the government which makes my rent cheap other wise I would not be able to survive my flat in the normal market would be 1100 a month. I play the lottery every week maybe one day I could get out of this mess.
ct_494,@gasparoraimondi5259,2024-12-21T07:00:33+00:00,11:27:33,Cheap propaganda.
ct_495,@fingerling54,2024-12-21T06:58:15+00:00,11:25:15,"Can you try pronouncing q in Chinese language the Chinese way? I see you chanting Ching-Chang perfectly well. Now is the chance to do it properly without being accused as a racist, ain't it?"
ct_496,@mjmf1430,2024-12-21T06:41:30+00:00,11:08:30,"You need to focus on France, Germany, Spain, Italy, Portugal, basically all of European youth’s unemployment situation, instead of spinning tales about China. European economy in these countries are barely 0.5%, compared to China’s 5% in 2024."
ct_497,@AB_123_AB,2024-12-21T06:18:12+00:00,10:45:12,LoL. This is pure CIA propaganda. What's the difference between this and anywhere else in the world?
ct_498,@ascoaptwwasmqx2840,2024-12-21T06:16:12+00:00,10:43:12,"The title should be ""World Disillusioned Youth"". Isn't it the same anywhere? Which country will achieve communism first? Most probably in Europe where tax is high and almost everything is regulated."
ct_499,@koiguidenishikigoi4972,2024-12-21T06:09:45+00:00,10:36:45,"Really guys so now it's come to this, unemployed youth? but I thought demographic dividant was the greatest gift to mankind. What happened to have more children? Younger youth are the future of all Nations, b******* right?. It's the robots. It's the automation. It's iot. There is no need for a human labor force. If there is someone around doesn't matter young or old, they'll get taken care of. There are fewer young people, it doesn't matter. Less load on the resources, less impact on the environment and that's what we need. So stop being stupid and talking about demographic dividends."
ct_500,@dekematin5055,2024-12-21T06:07:56+00:00,10:34:56,"what is happening in china didn't have to happen.  if xi had just not talked about taking over taiwan.  and pushing that 9 dash line.  or bragging about taking over the world from those who fed china with jobs, tech, and factories.  china wouldn't be going down hill now.  that is the reality of it all.  xi and the CCP are a bunch of morons.  the same applies to putin and russia.  so many communist morons."
ct_501,@Myway0107,2024-12-21T06:07:08+00:00,10:34:08,"You would simply be mislead by the tones, the narratives,….. of this video program. Feel like it is very much orchestrated!"
ct_502,@fredlacroix6865,2024-12-21T06:07:02+00:00,10:34:02,chinese live in a bubble devoid of reality
ct_503,@tweedy4sg,2024-12-21T06:02:44+00:00,10:29:44,"The letter ""Q"" in Pinyin should be read with a ""ch"" sound like for ""chair"",  NOT chemistry.Hence, Tianqin - should be pronounced Tian-Chin, ditto Qianqian as Chian-chian.Goes to show how ill-informed & ignorant western journalists are of China when they couldn't even get such basics right about China. Yet they want their readers/viewers to believe in the credibility of their reports. lol 😂😂😂"
ct_504,@Okahui,2024-12-21T06:02:16+00:00,10:29:16,"notice how if u reply to these tankies in the comments with a well reasoned arguement, they will simply delete the comment and post another.tells a lot of the corruption they are trying to solve. hide it, sweep it under the rug"
ct_505,@sportszone9159,2024-12-21T05:58:54+00:00,10:25:54,1.6 billion propaganda 🤣🤣🤣
ct_506,@GroovyMike65,2024-12-21T05:57:15+00:00,10:24:15,"These problems are in most countries. Unaffordable living, low paying jobs."
ct_507,@uhu597,2024-12-21T05:56:37+00:00,10:23:37,"Despite how dire this documentary makes the situation out to be in China, everyone still has a roof over his head, food on the table and family around him. Now compare that to America."
ct_508,@lv9657,2024-12-21T05:55:33+00:00,10:22:33,"China's economy is expected to grow at least 5% in 2024. How about USA & Europe? 2% or less. Youth unemployment? Tell me which country doesn't have youth employment? ...for China their national savings is very high , over 30%. In USA and Europe it is less than 10%. For parents who have 30% savings, they can afford for their only kid to be unemployed for a while, not to mention most of these youth are still in college or university. They are not going to starve to death or become homeless, sleeping on the streets or parks like what we see in the USA and Europe."
ct_509,@HappyForever_888,2024-12-21T05:52:49+00:00,10:19:49,every country have their problem ... China have 1.3 billion people
ct_510,@peterpschen1,2024-12-21T05:52:15+00:00,10:19:15,That lady is so brainwashed. Goin to pay more money into the education scam and thinking would get a better job after that.
ct_511,@richardhe5973,2024-12-21T05:50:54+00:00,10:17:54,"Very accurate documentary and I've experienced and went through a lot of similar situations like these 3 people myself. The boomer generation just don't get it, my mom doesn't see how hard I work and thinks I just ""Can't eat bitter"" and compares me to her when she was young, how I have to just work hard doing manual labor like a rural farmer. In this era, if I could survive doing manual labor I would, and most people do. Food delivery trading time for money until your 35 is a horrible investment in your future, after 35 you have no skills and get laid off. Nowadays you not only need to work hard, you need to learn extremely difficult skills fast to adapt to the job environment, and I easily work from 8am to 21:30pm most days when doing a full time job, no days off, literally I have my schedule saved on a cloud server, 3 days off per year. I'm what my HR calls ""带卷"" (lead rat in the rat race) work for cheap and sacrifice my health forcing others to do the same. Price wars, where people sell themselves at a loss just to out-compete the competition. See who dies first as a worker, who can't endure it first and quit, see which business competition can't go on and endure first. Fk everyone else, price wars and outwork everyone, work for free even. Pay companies to work for experience. Horrible and miserable way to live, 90% suffer 10% normal life."
ct_512,@上原恵太郎,2024-12-21T05:48:35+00:00,10:15:35,"I see this like in South Korea and Japan, most young people feel entitled to a cushy job, but there's a lot of opportunities in more blue collar jobs and freelance work and starting business is always an option for the countryside instead of going to an expensive university. The younger South Koreans are realizing this now, the Japanese not sure yet... I hope the young Chinese realize it too."
ct_513,@tweedy4sg,2024-12-21T05:48:07+00:00,10:15:07,Youth unemployment is an issue in the West too. It's a feature of an increasingly educated & upwardly mobile workforce in industrializing countries.  A simple Google search will show you China's figure for this are just about similar to the average of those in the West.
ct_514,@jye7027,2024-12-21T05:41:44+00:00,10:08:44,"the western economy particularly europe is sinking to the ground yet the propagandists pretend everything is so great and need to make such kind of videos. comparing China, India,  EU unemployment is at 5.0%, 8.0 %, 6.3%"
ct_515,@paul0355,2024-12-21T05:41:18+00:00,10:08:18,"German and France politicians PROMISED prosperities for all yet economy falling. BUT the reality is quite different. Thanks to Olaf Scholtz, Annalena Baerboek , or even Macron. BOW to US Trump y'all European sheeps. TARIFF 300x"
ct_516,@Okahui,2024-12-21T05:36:02+00:00,10:03:02,without freedom of speech what's the point of a journalism degree
ct_517,@rionijam727,2024-12-21T05:29:03+00:00,9:56:03,Youth of china are all thats against crime leadership
ct_518,@khaid.5167,2024-12-21T05:27:55+00:00,9:54:55,"The same situation also happens in Vietnam, even worse. Vietnam copied the government model of China."
ct_519,@chenghonggoh4746,2024-12-21T05:25:42+00:00,9:52:42,Chinese President Xi Jinping said that China has been and will always be a member of developing countries. It seems he is keeping his word. 😅
ct_520,@deanweaver4469,2024-12-21T05:04:52+00:00,9:31:52,Only 3 out of 300 would share😮 How sad.😔
ct_521,@ABC_123_ZYX,2024-12-21T04:56:01+00:00,9:23:01,Can you guess what will happen next 🤔⁉
ct_522,@Voxabonable,2024-12-21T04:44:20+00:00,9:11:20,Why do you care about the Chinese so much? If they have no freedom and if the government really overwatches everything how is this so-called reporting even possible?And who the heck color graded the footage? Must China be all grey and dark?
ct_523,@Tom-zg9te,2024-12-21T04:34:52+00:00,9:01:52,don't open a restaurant or start any business. The deflation pressure is so high that it will devour everything in its path.
ct_524,@BFRZ89,2024-12-21T04:28:57+00:00,8:55:57,It's similar in every country. The rich are hoarding most of the currency available in circulation and robbing the rest of us of opportunities.
ct_525,@glc7827,2024-12-21T04:24:51+00:00,8:51:51,rubbish news from rubbish bullshit western media
ct_526,@Brother1961,2024-12-21T04:22:58+00:00,8:49:58,Unemployment is everywhere especially America. That's why when affected by global high inflation. Mass public looting n crimes rate goes up. Watch video of Cash Jordan to find more of America current situation. Why This video stated nothing about u.s situation is everyone wonders. This is video is not accurately n bias where propaganda is widely known.
ct_527,@michcatt,2024-12-21T04:17:27+00:00,8:44:27,Have you ever met a 20 something Chinese kid?  I wouldn't hire any of them either.
ct_528,@sachinsatwaskar4683,2024-12-21T04:13:12+00:00,8:40:12,"Collective leadership is a better way to conduct the best practices of democracy and accountability. Chinese people must understand that a democratic structure of governance brings more accountability and scrutiny over government affairs, inclined towards the people of China in larger interests."
ct_529,@sachinsatwaskar4683,2024-12-21T04:12:25+00:00,8:39:25,People who endorse one leader's idea should now understand that one leader's regime does not welcome criticism and dissent which ultimately results in disappointment and unfulfillment to the people.
ct_530,@nicks2106,2024-12-21T04:10:23+00:00,8:37:23,"Yup, keep your heads down and the China dream is still attainable same as during the Ming, the Qing and during the independent republic 😂😂😂"
ct_531,@vajraheart6052,2024-12-21T03:56:42+00:00,8:23:42,"rot and lie flat ... very sad when Youth unemployment reaches 25%.  Brave for these 3 out of total of 300 that they asked for an interview, to come out and speak.  For sure, able to speak out is a therapy on its own, but if you are not allowed to, that's even more painful."
ct_532,@Jaredbuncher,2024-12-21T03:54:41+00:00,8:21:41,"The editing, video angles and voice over is deliberately grim. It make for a specific purpose."
ct_533,@fungusfoong9080,2024-12-21T03:50:01+00:00,8:17:01,"1500 euros per month for delivery job is more than decent, no ??"
ct_534,@mitchnn,2024-12-21T03:39:24+00:00,8:06:24,China was doing well and was on the gravy train.......until Xi came in and mock it up.  Actively bad mouthing your best customers and turning them into enemy is very bad for business. Creating a dictator who only purpose is to stay in power is bad economic.
ct_535,@annleland6422,2024-12-21T03:38:52+00:00,8:05:52,I lived in country side for a few months during 2000. It doesn’t seem to change much.  People in rural areas are still poor.
ct_536,@1life_Only,2024-12-21T03:32:17+00:00,7:59:17,It’s the sad reality of today. The situation is the same in the so called other fast growing economies from Brazil to India (gdp growth without jobs).
ct_537,@philharrison2991,2024-12-21T03:24:43+00:00,7:51:43,Enough of 1000+ years of Western Colonial worldwide atrocities.Lies.Exploitations.Scandals.Centuries of racism.Centuries of racist hateful propaganda.US PROPAGANDA BUDGET IS IN THE $BILLIONS$ ALONE SPREADING LIES.Hypocrisy.War crimes.Centuries of Corruptions.Mercenary Terroist organizations.Colonial proxy wars.WESTERN COLONIALISM IS SYSTEMATIC WORLDWIDE EXPLOITIVE TERRORISM.Enough is enough.Western colonialism never ended.Ukraine. India. Pakistan. Isreal. Palestine. Myanmar. Bangladesh. Hong Kong. Taiwan. Syria. Libya. Cuba. Middle East. Philippines. Vietnam. Native America. Kashmir. Native Australia. China. Korea. Venezuela. Iran. Iraq. Afghanistan. Africa. Guam. Hawaii...ect ect. HOW MANY NATIONS DOES WESTERN COLONIALISM NEED TO DESTROY AND EXPLOIT!?In EVERY invaded/conflict/war torn location there are always 1000+ years of Western Colonial Exploitive Corrupt Energy Companies drilling and mining that nation by the back door. GLENCORE. BLACKROCK.
